Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,Daily Total
2020-02-25,0.0,11909.294222417217,0.0,5384.013411044001,15048.20322920336,65410.97172014488,0.0,0.0,0.0,0.0,21181.73825727577,118934.22
2020-02-26,0.0,11891.2532540818,0.0,5350.316525995742,14934.274833139842,65651.84392186534,0.0,0.0,0.0,0.0,21015.68837382824,118843.38
2020-02-27,0.0,11417.677835277102,0.0,5114.438330657931,14370.425822113613,62130.859090834034,0.0,0.0,0.0,0.0,20154.30460344417,113187.71
2020-02-28,0.0,11467.290498199498,0.0,4987.138987142288,14221.739610301905,62768.461977741106,0.0,0.0,0.0,0.0,20053.982798861285,113498.61
2020-03-02,0.0,11843.89571220133,0.0,5230.505379157489,14606.006573295805,66239.85547312409,0.0,0.0,0.0,0.0,20725.101077795058,118645.36
2020-03-03,0.0,11453.759771947934,0.0,5032.068167206632,14244.911487467363,63689.443925495776,0.0,0.0,0.0,0.0,20218.302996022907,114638.49
2020-03-04,0.0,11861.936680536748,0.0,5198.680543278578,14837.725344950419,66438.22081571739,0.0,0.0,0.0,0.0,20915.366569245358,119251.93
2020-03-05,0.0,11428.953440486737,0.0,4951.570052924681,14111.673193765962,64319.96233588167,0.0,0.0,0.0,0.0,20130.088995441405,114942.25
2020-03-06,0.0,11232.757909839076,0.0,4786.829726022083,13988.089848883501,62988.080749897985,0.0,0.0,0.0,0.0,19830.853267978666,112826.61
2020-03-09,0.0,10486.312844961192,0.0,4262.655958604725,12700.119676436607,58184.80566853134,0.0,0.0,0.0,0.0,18578.56039697853,104212.45
2020-03-10,0.0,11025.28677398178,0.0,4524.742842313404,13368.24213470741,62095.43670822809,0.0,0.0,0.0,0.0,19604.26436452422,110617.97
2020-03-11,0.0,10549.636643818507,0.0,4273.888253620811,12578.467321317936,59148.294475413146,0.0,0.0,0.0,0.0,18535.318239830736,105085.6
2020-03-12,0.0,9575.24394402263,0.0,3811.4921087919283,11259.601312650428,53409.86849324946,0.0,0.0,0.0,0.0,16624.01489389821,94680.22
2020-03-13,0.0,10416.40409266145,0.0,4322.561532023852,12163.30452210342,59665.46126146,0.0,0.0,0.0,0.0,17677.39384201849,104245.13
2020-03-16,0.0,9241.486029817412,0.0,3721.6337486632383,10772.99189217574,51419.13059079514,0.0,0.0,0.0,0.0,15459.936023479573,90615.18
2020-03-17,0.0,9642.897575280442,0.0,3927.5591572914864,11224.843496902236,54904.693039220496,0.0,0.0,0.0,0.0,16016.89500754317,95716.89
2020-03-18,0.0,9318.160145242935,0.0,3590.590306808899,10413.847106008727,52772.26560634238,0.0,0.0,0.0,0.0,15127.83625658451,91222.7
2020-03-19,0.0,9498.569828597105,0.0,3669.216371921503,10460.171550442012,52935.20856632975,0.0,0.0,0.0,0.0,15658.849946359429,92222.02
