,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,Daily Portfolio Return,cumulative portfolio return
2019-05-17,-1.642357635277485e-05,-0.0002714042758027816,-7.153594418543395e-05,-0.002636455813392278,-0.0005442639491741058,-0.0019772906789188773,-0.0005669177125299133,-4.814264243493556e-06,1.1664484392043844e-06,-2.5066165227746002e-05,-0.0001805195184720651,-0.006293525449860266,1.1624158571705394
2019-05-20,-4.168618689842277e-05,-0.0006504754986047696,5.506666980676028e-06,0.0005837615923776915,-0.00014035952404170584,-0.003968895238295196,-0.00038019160259004497,-4.688332627614049e-05,2.829524239260572e-07,-4.452177524958586e-06,-0.00017710751110970203,-0.004820499853558647,1.1568124317012745
2019-05-21,4.478020153438563e-05,0.000428689342893892,7.951767222063687e-05,0.003918540578778262,0.0006058598980588346,0.0028186084563988152,-0.000502709476540701,2.5059580849319043e-05,2.1052632326353042e-07,0.00011293001834777773,0.00016951721579934614,0.007701004014663831,1.165721048882019
2019-05-22,-1.9591338849088697e-05,-3.214336707369008e-05,-0.00011211859718586653,-0.0022278941384923827,-0.00041693444225592984,-0.0013125153536222946,0.000985246632014798,1.1301432890886854e-05,1.6661055719777528e-06,8.180013697291087e-05,-0.0002529678890198028,-0.003294150819048482,1.1618809879340624
2019-05-23,-4.412562799968568e-05,-0.0005461052903552657,-0.00021701943380300314,-0.006537566527893251,-0.0007456380573900169,-0.0039112145389292256,-0.00019188263627428854,1.6376768378339363e-05,1.7957824632396288e-06,-4.7731797766717034e-05,-0.00029904697170431426,-0.012522158331274192,1.1473317302410546
2019-05-24,1.6235442272337798e-05,-8.11711990283431e-06,1.3299436893723462e-05,0.003543723651772591,3.37080786024994e-05,0.00012403228370602565,-0.0005726210737471226,4.878674020122198e-06,-3.5443294461751096e-07,2.6913566293951623e-05,3.064764221976551e-05,0.0032123461491864428,1.1510173569065338
2019-05-28,-2.7456557710503094e-05,0.00017294424847151028,-7.294037929685775e-05,-0.005016108950842528,-0.0004917842424120475,-0.0008108983270203704,-0.0031824601864400386,-3.32394246668098e-05,-3.4909538226244226e-06,-0.00019307138658570744,-0.0001601586869529541,-0.00981866484727893,1.1397159032456678
2019-05-29,-2.181565591310938e-06,-0.0003751506240671597,-4.2363477064785734e-05,-0.000508837708054761,-0.00022445972218709784,-0.0013435771258136359,-0.0013013795327018283,-3.337491730354637e-05,-2.7361981539712238e-06,-0.00012591351043544834,-0.00021759914824777768,-0.004177573529621323,1.1349546562569803
2019-05-30,6.558638021515307e-06,7.418111801999945e-05,-8.138207613099753e-05,-0.0017743341066967587,0.00022974706578140708,0.0014219136115504727,0.0007793920494502904,1.8207656435706347e-05,-2.5152089931037505e-07,7.297673402313455e-05,0.0001493290676929719,0.0008963382372484311,1.1359719595129267
2019-05-31,-3.337612763214869e-05,-0.000600233164990946,-0.00010910793636047455,-0.006699843162834156,-0.0007137013107718568,-0.0037311165242353184,-0.0024287323238224023,2.3557679728682823e-05,1.0272923490498299e-06,-0.00010657020497240083,-0.0003262252115741512,-0.01472432099511612,1.1192455437396074
2019-06-03,9.50237626851343e-05,-0.001208019351714079,8.89811897369325e-05,0.002954360091308456,0.0003427404728943708,-0.003956261867865002,0.0023663251057956247,,2.107263443111655e-06,4.167612315955748e-05,-0.0002101460380240155,0.000516786751420091,1.119823955008198
2019-06-04,8.83919640169165e-05,0.0007987375396358822,0.00011173467285205796,0.012254707926103989,0.0012047795220779022,0.007453428278613583,0.0015830808438308216,-4.068266636179624e-06,1.7831702345159887e-07,0.000226954975016153,0.0006762917379629098,0.024394217510497484,1.1471411841401336
2019-06-05,2.4281111063449924e-05,4.0419864134216555e-05,-7.074590410134155e-05,0.0028489280676159373,0.0005350048430299393,0.003156436801482983,0.0022817557058059015,7.023466077704097e-05,4.544563045781015e-06,9.115668860514089e-05,0.0001201906183888437,0.009102207019847893,1.1575827006791706
2019-06-06,3.3876532052307335e-05,0.00013688220643811062,0.0001190410258015443,0.0018272946796677985,2.6643171768792677e-05,0.0025703207795675907,0.0016866876493566738,5.625738666968929e-06,1.2350162050408023e-06,4.7353108716837194e-05,0.00012158563431133394,0.006576545542552999,1.1651955960294587
2019-06-07,2.341924396000807e-05,0.000607199397592924,2.7251611531258975e-05,-0.0008201074294891738,0.00040661547431715883,0.004353800303314113,0.00177084106339085,7.988678448767273e-06,-1.5219948801108316e-06,0.00016156846000276739,0.00035918903024799843,0.006896243838436562,1.1732310689791503
2019-06-10,4.730587839791755e-06,4.275775385796935e-06,2.164360955504933e-05,0.0037870761258021247,6.578429992530507e-05,0.0022427129848354606,9.340585283860898e-05,-9.46906168923845e-06,-1.3414478403579782e-06,4.0137257489536805e-05,0.0002150541038116266,0.006464010087953705,1.180814846444532
2019-06-11,-1.5727682509932006e-06,0.00013070086730875154,1.079856968907476e-05,0.0,-0.0004296075864337431,0.00012088677103036218,0.0006241874206405601,6.343326066157242e-06,-1.3065421394789245e-06,-2.97480046031944e-05,9.19714476384055e-05,0.0005226535009459017,1.1814320034579953
2019-06-12,1.0052065763587174e-05,-0.00017389139090756407,-9.401400584288648e-05,-0.004063853674656979,9.921646679712551e-05,-0.0012984644561977404,0.00018780276348140485,1.0376462244363388e-05,2.784793612522799e-06,6.907414540085388e-05,-1.498746753293288e-05,-0.005265904297838245,1.175210695593382
2019-06-13,1.797239926914609e-05,0.00043264914155138965,8.31166547618143e-05,0.001311789207441088,0.00027119160925485766,0.0006676850308648416,0.0004372953902203609,4.76377656719386e-06,3.472535363203174e-07,-1.3101023144933593e-05,0.00023270605614247032,0.0034464154964645496,1.179260959946286
2019-06-14,-1.3617426170063284e-05,7.156529607869297e-05,-4.830365121978362e-05,0.000984220917634259,-0.0001967983241965538,-0.002041910422584986,9.36370252997057e-05,1.0352358297517554e-05,2.1739918099879264e-06,-2.765859040785868e-05,5.998917682051225e-05,-0.0011063496486385703,1.1779562849975962
2019-06-17,-2.7734963540960258e-05,0.00045137683644346047,5.803257048097046e-05,-0.004070041515726672,-0.00017130781247045164,0.0003655420208018799,-0.0005308631577159145,3.383264711215188e-05,-7.983163076996557e-07,6.031004751015302e-05,4.292101288977864e-06,-0.0038273595421241045,1.1734478227700056
2019-06-18,2.3173192651930663e-05,0.0001981323990032146,9.367634390641259e-05,0.005931773353550114,0.0009602241424194309,0.004010607935810708,-0.0009556964402456113,-7.863192720307995e-06,-5.84502104279831e-07,0.0001125244840484777,0.00019686919176630985,0.010562836908086399,1.185842760742074
2019-06-19,-1.4552491182064184e-05,6.313452528841809e-05,-1.2856570601863255e-05,-0.0011344602402262648,-2.613833258257087e-05,0.0009360691521540726,0.0007462985080650201,1.9824519061097152e-05,1.6319219101611887e-06,0.00012569568244617506,5.1025937208585316e-05,0.0007556726115407664,1.1867388696379608
2019-06-20,3.668529534708274e-05,0.0002199622490233757,0.00014900486361784084,0.002348134858365538,0.000830143437213841,0.00332621137362902,0.001548173840369603,1.649152269124747e-05,1.1678351617138248e-06,5.332972713043879e-05,0.00016301695957630688,0.008692321962126008,1.1970543859778235
2019-06-21,-2.6384407207934496e-05,7.889664791816304e-05,-7.5008588242057614e-06,-0.0034636617042939706,-0.00047568737003297114,-0.0018192133341449026,-0.001989606110067068,-5.562328305702854e-05,-7.205630715722791e-07,7.239571542492661e-06,-0.0001810525763649408,-0.007933313987603937,1.187557777673623
2019-06-24,1.2060977239908554e-05,0.00011062715898137963,-6.169704725872271e-05,-0.0014576217280149989,-0.00010114379933784605,0.00045203500284136895,0.0005280418325806818,-1.3333450091149158e-05,3.446218225684441e-08,-6.915895153998867e-05,-0.00014137714959666382,-0.0007415326920137734,1.1866771647578227
2019-06-25,2.6318179242168693e-07,-0.0007169213831305222,-5.578818368231968e-05,-0.0016313938912459426,-0.0003857555080630854,-0.004284394179007695,-0.0001559143819890567,-3.9940440068500826e-05,-1.3111828452373422e-06,-5.522925451131361e-05,-0.00024562182333049337,-0.0075720070460817464,1.1776916369048522
2019-06-26,-6.045357179251662e-06,-0.0001425039077300542,0.00010887840357043865,-0.0006545137450109894,0.00011234601593801358,0.0025447429511549513,-0.0025254573610222846,-5.6859341630475346e-05,-4.387131968940194e-06,-0.00016872418236715456,8.158095696022814e-05,-0.0007109426992855184,1.176854365633585
2019-06-27,1.051591716562372e-05,0.00024661973602230393,-5.660322549611583e-05,0.003947201115502025,4.595868210580523e-05,0.0006050408110065704,0.00018661832312015723,2.5515284095235132e-05,2.422547866551873e-07,8.479971191149391e-05,0.00015851831876778757,0.005254426928987541,1.1830380609038667
2019-06-28,2.6755258805983033e-05,0.00037228937947331,8.331053856844791e-05,0.006233848814736085,0.0005063233051401171,0.00020982035648861558,6.169548527575742e-05,8.654805357683714e-06,9.997587919795081e-07,4.485037256740044e-05,7.204017625949042e-05,0.007620588251464871,1.1920535068518263
2019-07-01,2.228862901256293e-05,0.0003051447190647363,9.531937508640228e-06,0.005345957379858345,0.00012916406578866027,0.00357990021092465,0.000981766944207695,-6.195924576768388e-06,-5.416694940335619e-07,8.182504159769382e-05,0.0002193104684827385,0.01066815180237492,1.2047705146194752
2019-07-02,-2.5663017014015114e-06,0.00039534397635397655,-0.00011719609934002695,-0.0007976510748525449,-8.345961224881373e-05,0.0006526124818212974,0.0014741442880269193,5.3266250131840257e-05,2.5389172013036134e-06,5.7218706838198066e-05,6.486414087850491e-05,0.001699115673109253,1.206817559083365
2019-07-03,1.433747076874454e-05,0.00020481857050559118,3.872060850295941e-05,0.0030330011521403372,0.00025651213225721383,0.0016550579894679246,0.0024194002154669294,4.0925947303079145e-05,1.6266197906327764e-06,0.00011976414246406753,0.00020245346965813392,0.007986618318325615,1.2164559503076173
2019-07-05,-1.4705175985114448e-05,3.07743442431654e-05,8.652043307447109e-06,0.0015909819872016548,-0.00023174611023336317,-0.00038086162682771725,-0.0008121509339919151,-1.605236950511668e-05,-2.182728160847698e-07,-8.841969003756242e-05,3.731983916269359e-05,0.0001235740345180871,1.2166062726772102
2019-07-08,-3.216386595345444e-05,-0.00033692021692518343,5.26633226183731e-06,-0.002534339230670526,-0.0003721536814962356,-0.0017559298903312328,0.00027367852796252105,1.2410529992040636e-05,2.8752505836925925e-07,-0.00010003952641784976,3.332826399428355e-05,-0.004806575232525431,1.2107585630992248
2019-07-09,-2.961975852250495e-05,0.00024849061834510063,5.2603419072214465e-06,0.0012765949096404463,-9.585350366820403e-05,0.0007386505238653294,-0.0010552407012667144,1.4732105284581564e-05,1.0127225520586242e-07,1.277564555526506e-05,3.537386079745836e-05,0.0011512653141931848,1.2121524674367834
2019-07-10,-5.6054929887106856e-06,0.00043220333234793377,9.47116330785135e-05,-0.0018979608236782913,-0.00014656480758396006,0.0018968422192271411,0.0012805912414378577,1.5484056206603258e-05,6.419546045186412e-07,4.688254911880161e-05,6.863658704717897e-05,0.0017858624488175867,1.2143172050106203
2019-07-11,1.27669209792163e-05,1.1509622713827546e-05,1.0467218507806433e-05,0.002545515416434233,0.0003526089363654476,0.0008227307284866418,0.0003322727538559046,-3.560553697597128e-05,3.35490384566358e-08,4.230922827400966e-06,7.04313653017564e-05,0.00412696189753472,1.2193286458472201
2019-07-12,2.9081284837988284e-05,0.00028405646424287524,2.5014928482127565e-05,0.002767726597467722,0.0008622357463306093,0.001817702363140908,0.0005408721649808345,-1.0629652775608095e-05,-1.2915200722910966e-06,-0.00014817428120176497,0.0002843400993242335,0.006450934194757635,1.2271944547033635
2019-07-15,3.545144988967447e-06,2.2907042499462445e-05,-5.975957005685809e-05,-0.0022702190994087408,-0.00018924595636537027,0.0007598036996170951,0.0003907852609127937,3.055369720596754e-06,8.040595462681946e-07,2.9521006842527007e-05,8.453772305558213e-05,-0.0012242653186476764,1.2256920430932334
2019-07-16,5.593676929716655e-06,-8.023518561765404e-05,-7.120486972957648e-05,-0.0012596714145839897,0.0003132971119695793,-0.002171966418520526,0.0,-4.586420767759977e-06,-1.1651881608206853e-06,-6.441615837782342e-05,-3.500756105659344e-05,-0.003369362427915448,1.2215622423750403
2019-07-17,-2.582676890238896e-05,-0.0003777980958219906,-7.576435219539583e-05,-0.003781791637576139,-0.0010697800489778105,-0.0006746996125646643,-0.0001815736519327198,-1.304090567178077e-05,8.799953132091733e-07,2.8335732155256617e-06,-0.00023239694643609792,-0.006428958451550253,1.2137088694728286
2019-07-18,1.1718142897716865e-05,-0.00033393013422753373,1.0432142921645258e-06,0.0036612483508042526,0.00012100256152077845,0.0018555206725640446,0.001333769807362234,-3.82234513169339e-06,1.6536476264937767e-06,7.21589167958175e-05,-3.911244690992633e-05,0.006681250387594348,1.2218179623274208
2019-07-19,8.696559908449933e-06,-0.0004862070409937251,3.477978008763636e-05,-0.0020534094478596963,0.0002567423509490597,-0.0011982250349544014,-0.001291318222549427,-4.616856825639889e-05,-2.951289086063167e-06,-0.00013575258281978391,-0.00017492781317039245,-0.005088741308744742,1.215600446790759
2019-07-22,-7.6092729266269005e-06,0.00014633925740437337,2.9400138842226405e-05,0.0007925549584021399,5.0987270560386485e-05,0.002875116089595186,-0.000930066446110161,-1.9166362362596933e-06,-3.683950484542214e-07,-2.252375372665024e-05,1.8610108471245854e-05,0.002950523319227406,1.2191871042558786
2019-07-23,5.912660064805489e-05,0.00014507306555987015,1.662307917791298e-05,0.00507694088177952,0.0006134391141879331,0.0013431431200056387,0.0012039313755668726,2.803571649033633e-05,-1.223128298557208e-06,8.018270640343267e-05,0.00015664781868271333,0.008721920350203726,1.229820757071194
2019-07-24,-1.002426242717684e-06,0.0003511437168266076,2.8982543139503145e-05,0.004013450922272997,0.00019534285386402908,0.0020089848472058243,-0.0010932543867027563,-7.560987177246856e-07,1.3239263140099344e-07,5.563241098395466e-06,0.00013928055920178103,0.005647868164577339,1.2367666225731928
2019-07-25,-2.100966150803043e-05,-0.00012121827505343825,-7.472093624909576e-05,-0.0025711847802205473,-8.185251849546283e-05,-0.0017852542704680791,8.966582938766025e-05,-1.3612509277866165e-05,-5.633919687582697e-07,-6.393617350788511e-05,-0.000130315322342407,-0.00477400200970391,1.2308622962314937
2019-07-26,2.499008742237013e-06,0.0011119516675750015,-3.572400992891693e-05,0.0044722501458801574,-9.359392088919862e-05,0.0012430512218867364,0.002006276853836079,8.310768131912115e-06,7.938296195872767e-07,4.5857906808923766e-05,0.00010185438880755991,0.008863527860470077,1.2417720784865436
2019-07-29,-9.988963441586975e-06,-0.0001843507292041821,-2.4625933278617425e-05,-0.0034804969247318003,-8.767428391582968e-05,-0.00011538166927417621,0.0004468587967950945,1.2910064310016854e-05,9.633885202811015e-07,5.162004740360857e-05,-0.00011753477831913744,-0.0035077009851363287,1.2374163133435216
2019-07-30,1.9713668357613763e-05,-0.00020346560134076378,7.728489354296067e-05,-0.000779750084919192,0.00019564357822092468,-0.0015798532412331478,0.00047768144411902496,2.521794679440105e-05,-1.4469399202695244e-06,-5.131033235726178e-05,-0.00016818569567294279,-0.0019884703644086526,1.2349557476760022
2019-07-31,-4.498023393670116e-05,-0.00030384934535368534,-3.320886736447993e-05,-0.002043121439566836,-0.0005466056544386598,-0.0035123697669574407,-0.0035686019020378817,-9.156837684121235e-06,-1.032473804102453e-06,-0.00013367718594896512,-0.0002873570370255315,-0.010483960744118405,1.2220085200966437
2019-08-01,-1.637902277754512e-05,-0.00019315297091080722,-0.00014276292187480577,-0.010321189347443699,-0.0009478082048734577,-0.0012089930059352764,-0.0007294873544374129,7.784176683741902e-06,2.1269798326239e-06,2.7170396091444334e-05,-0.0003362237083597352,-0.013858914984004928,1.2050728079068946
2019-08-02,-3.578642874409405e-05,-0.0003635041234432127,-8.397690929912834e-05,-0.00048245407212140536,-0.0003153886052720583,-0.003984201666064897,9.210221088576394e-05,2.2811856897971307e-05,6.829854685108068e-08,-3.43455660156007e-05,-0.00019813230468751484,-0.005382807309317326,1.198586133188234
2019-08-05,-5.515208659902646e-05,-0.0012502375425729076,-0.000194124718584043,-0.014492927850747803,-0.0013739913611016366,-0.009602055238355937,-0.004819163311872627,-5.7780960010259085e-05,-3.1292810146384805e-06,-0.00031002533015475115,-0.0006706040522730527,-0.03282919173328668,1.1592375192129387
2019-08-06,3.168276634396835e-06,0.0005487161419450382,-6.4983934291618215e-06,0.006831694129866602,0.0007508113751356866,0.003891055425132907,0.0017679670247833013,3.5425151663857634e-05,2.6785591486049112e-06,0.00017037230946241068,0.00037411538194907535,0.01436950538229272,1.1758951889846248
2019-08-07,4.0700109143028606e-05,2.3929083981383826e-05,-4.956602044367357e-05,-0.005358824594838214,-5.946165300135319e-05,0.0015313190500806746,0.0021240905214454484,2.8157178826756312e-05,5.592202599031272e-07,0.0,8.61641124796698e-05,-0.001632932992066376,1.1739750309353196
2019-08-08,5.709250938407365e-05,0.0007986165787993023,0.00018546003996175266,0.007719475223193901,0.0008657413005011079,0.005753149341358307,0.002368289630864456,4.770033364160487e-05,2.2837142143165412e-06,0.00018379415280013215,0.0004965145944118975,0.01847811741913085,1.1956678794040703
2019-08-09,-2.2284637519374767e-05,-0.00042075705836873173,-7.528675507287834e-05,-0.0012956475682244508,-0.00041478681678218366,-0.0027340626285938014,-0.001107822698698491,1.5759486150422198e-06,3.4448950300596214e-08,1.594357594312356e-05,-0.00022909791559912342,-0.006282192105350568,1.1881564640914568
2019-08-12,-4.847450563687802e-05,-0.0004268772600321354,-6.999712317427114e-05,-0.00840630340690128,-0.0006866546155501313,-0.003071310675449156,-0.0012170776242832215,-5.583632794159264e-06,-4.185542350176769e-07,-0.00013089997696438788,-0.0003669011135897604,-0.014430498488610399,1.1710107740321523
2019-08-13,3.3766323572910465e-05,0.000583109590775672,6.171938904814854e-05,0.005422681012204671,0.0005882343208593209,0.00600614246663493,0.002159642170572238,3.1512103944171576e-06,2.0671111368309246e-07,0.00017143996402354188,0.0004158587727495924,0.015445951931949125,1.1890981501596476
2019-08-14,-9.483229317401964e-05,-0.0013933595183019147,-0.0002566708074118141,-0.01565470201701183,-0.0014956735482604877,-0.0072995564762654295,-0.0029829646788530734,-4.7155331684954545e-05,-1.8301389761365468e-06,-0.00037129570603351117,-0.000789774569129204,-0.030387815085102375,1.152964055454559
2019-08-15,5.361000546496211e-07,6.47975328130213e-05,-3.1785126411156636e-05,0.0015060030889389481,-5.362122629174536e-05,-0.000431348756225143,0.002838933631244701,4.428304553044078e-05,2.866347141908415e-06,4.772927771255182e-05,-3.6965058006357776e-05,0.003951428856501819,1.1575199108937917
2019-08-16,5.31238674583515e-05,0.0004913305295896065,8.569569917749345e-05,0.008018046936465078,0.0009486158712698866,0.004422455535568824,0.002182156631316673,2.0011494795572294e-05,9.432342822799997e-07,0.00015828992871343644,0.0002816149230503689,0.01666228465168757,1.1768068371391
2019-08-19,2.1520244386942172e-05,0.0006149049270852682,0.00013793642484476987,0.004421808601824246,0.0004808999595970478,0.003718190271542098,0.001872510291593208,2.696118589666703e-05,1.4189013064004756e-06,0.0001298613519665951,0.0003108253932288741,0.011736837553272117,1.1906188278181815
2019-08-20,-3.3314207617827186e-05,-0.00025249995431974524,-5.8950487389471084e-05,-0.005976375995180984,-0.00032081584486690686,-0.0012065410378591952,-0.0021295150658080086,-2.363983653040936e-05,-2.7747394969117067e-07,-0.00011288442864087015,6.41801366397252e-06,-0.010108396318499139,1.1785835808423284
2019-08-21,1.4717922948250114e-05,0.0001505026105377189,4.438989651692561e-05,0.0019615447935336376,0.0003229496029014009,0.002834142561024393,0.000591150957438438,1.506417196100733e-05,1.3542067306451807e-06,9.641473279057692e-05,0.00047846396505865266,0.006510695421441647,1.1862569795659048
2019-08-22,-1.9175002339044135e-05,-0.00011768627863241355,-2.8814555235410823e-05,0.0026122713022587196,6.539007250868034e-05,-0.0006291863745587475,0.0008389156782478267,1.2641774026496114e-05,1.7220388549437438e-07,-6.046940241040559e-05,1.4843920952228043e-05,0.0026889033387034237,1.1894467099188197
2019-08-23,-7.102469193958571e-05,-0.0010371323703329974,-0.0002062432736600296,-0.010717594985130162,-0.0013105768520587093,-0.007838139994137735,-0.003028920996079184,-3.827234284728395e-05,-2.20164402483304e-06,-0.0003042870460422762,-0.0006709739114769205,-0.02522536810772972,1.1594424788165896
2019-08-26,9.021303540700176e-06,0.0005914915596629229,2.7305201830929337e-05,0.004489818501444302,0.00035354659680205303,0.0033675967462499174,0.0023501996256223225,3.0622963136134695e-05,2.506503568489978e-06,0.00013621513271406337,0.00024741818115139343,0.011605742315723228,1.1728986694556383
2019-08-27,1.5952005586495374e-06,6.424504692969348e-05,-4.014966439740313e-05,-0.003118778129705119,-0.0002383348564550395,-0.000458183200401633,-0.0005342181946979383,-1.1978437814720734e-05,3.159900522197815e-07,-7.909334385931003e-05,-0.00012461131801823203,-0.004539190907808832,1.1675746584794642
2019-08-28,2.4471540337711488e-05,0.00010374688066084205,9.022600952940634e-05,0.004142667028015134,0.0005543961920400936,0.00024330668213049572,0.0017363854640955628,1.038051873029937e-05,-5.208174156060674e-07,9.726438669034611e-05,0.0003190451158566558,0.007321369000670939,1.176122903390025
2019-08-29,3.745120496852764e-05,0.0005821593709247466,8.905173348818552e-05,0.006579584656284483,0.0008827313095816353,0.004181048465469964,0.00015454749391002068,2.2156190728441527e-05,1.4528397099317191e-06,0.00010041096254005264,0.00038012574876724036,0.013010719976373233,1.1914251091438315
2019-08-30,1.832225412282432e-05,-3.920397342866427e-05,0.0,0.0014616135385893067,0.00019616444779317534,-0.0001197802616526554,-0.00027724023604428465,7.849788725736622e-07,3.432692736032351e-08,1.0105665355321678e-05,-0.0001450071715796061,0.0011057935689553517,1.1927425793674147
2019-09-03,-2.0818979951271398e-05,-0.00036037824492540034,-2.6817197400735414e-05,-0.004518622755731092,-0.0006603035478156348,-0.002833368868780597,0.0011255978997817824,4.247252648949194e-05,3.906437283454381e-06,-6.9393740042367e-05,-0.00010392195847433505,-0.007421648429566704,1.1838904632763751
2019-09-04,3.193514571588022e-05,0.0007566366672639956,8.853996902312223e-05,0.004559023062691656,0.0006304149611100361,0.004064704217530493,0.0017043171107673201,2.5994881607025967e-05,3.079338918066845e-07,1.4362016554027285e-06,0.0002400236443702131,0.012103333795626952,1.1982194847308685
2019-09-05,6.138474485335442e-06,0.0006653047578061544,7.647870838163765e-05,0.008582722122295574,0.0008846925050011857,0.00504234321060873,-0.0011431349410817159,-2.6714667125027572e-05,-2.364313509542816e-06,0.00012577030619532618,0.0004882685070097324,0.01469950467006739,1.2158327176424355
2019-09-06,1.2808273554296724e-05,-7.64188735318559e-05,2.9495980241379062e-05,0.00015875339594711746,8.956157964010178e-05,-0.0002640806092270934,0.000667831916107616,6.940680932537841e-06,-6.708811368812689e-07,3.9724020473392256e-05,6.232345124855529e-05,0.000726268934249166,1.216715739174503
2019-09-09,-1.464722696095663e-05,9.981485645649366e-05,0.0001234128207167633,0.006734752897962896,0.00014660144344305626,-0.0017123120199306447,-0.00042047221185408405,-2.581336714250265e-05,-1.1656047664734254e-06,-0.00011576688529941192,9.9383932252016e-05,0.004913788634877152,1.2226944231455348
2019-09-10,2.7683185887184262e-05,5.3702873806054425e-05,8.032971862625927e-05,0.0014265335326406551,0.00046846643673869334,-0.001135047391108578,-0.0011669561628881837,-4.191754458269227e-05,2.0120444740602245e-07,3.388421855144277e-05,-9.455355196924352e-05,-0.000347673479851002,1.2222693247206453
2019-09-11,2.8527075793246858e-05,0.0002296722646165191,3.1123295595094577e-06,0.002684456436497903,0.0004717806195757974,0.002317665232896222,0.0007208016585611406,-8.34738848857973e-06,2.0839109498381402e-06,0.00012999979320141986,4.311609406764963e-05,0.006622868027230667,1.2303642531520025
2019-09-12,2.2264556150143746e-05,9.112915600663177e-05,-3.6940692253823575e-05,0.00235612482221642,6.294888605864491e-05,0.0012793883305261774,0.0006575087401431978,1.9444351412606515e-05,2.9859902125027477e-07,-6.9586699715155995e-06,0.0001209566806232159,0.00456616475993295,1.2359822990466263
2019-09-13,3.2974150358177094e-05,-6.0457850149187004e-05,4.674933756161837e-05,0.0035399763834825255,0.0002525052513924556,-0.0016638743634390953,-0.0010353395775330133,-3.661872307493209e-05,-1.1520356127963816e-06,-4.172065534314672e-06,-5.2885809763587665e-05,0.00101770469768785,1.237240164038625
2019-09-16,-4.808829684213574e-05,-0.0001590247051923338,0.00022336777541473888,-0.0019514835031852332,-7.560114214708257e-05,-0.0005790694590790996,-0.001643656627055545,3.150289688632476e-05,1.6638296031349084e-07,-3.067163802677279e-05,-0.0003154037972992567,-0.004547962113566082,1.231613242647195
2019-09-17,2.280107013096377e-05,4.556544314210026e-05,-9.820406023848797e-05,0.00046977669543763465,-1.2585553161917502e-05,0.0008135367548223264,0.0009741918990822368,4.152319929447504e-05,1.9077853881807294e-06,2.0946504548151278e-05,0.00015208143968316364,0.002431541178128827,1.2346079609622205
2019-09-18,2.0082866318983693e-06,-3.780879634674644e-05,-2.670020587054493e-05,0.0020384986649355174,-8.15183222627166e-05,0.00011562896411687647,0.00014887899586928202,-9.054350620799858e-06,9.308550464003644e-07,1.3913225657800446e-06,-1.0187808944212571e-05,0.0021420676051207344,1.2372525746804217
2019-09-19,4.027159199331718e-06,1.5173824000422628e-05,-2.470205853592499e-05,-0.0021788346207338534,-0.00024422547849839286,0.0004641029766955453,2.9814347240183313e-05,9.1273684755899e-06,8.657670004160876e-07,5.5999363864385525e-05,-7.12789520797456e-05,-0.0019399303033720424,1.2348523909178741
2019-09-20,-2.0199541238028375e-05,-0.0003421363134155491,-4.977246115334373e-05,-0.005004861906643751,-0.0005911739106049498,-0.003404991911827187,-0.001495108546462911,-3.0368160054954307e-05,-8.685636916792867e-07,2.4011055818114607e-05,-0.0003683530064964761,-0.011283823265770715,1.2209185347794425
2019-09-23,-6.58093530623749e-06,-0.0001372833831558628,8.35334873641956e-06,0.0009490869469035509,-7.609902087315401e-05,0.000732701057012084,0.000664282113101329,8.44212335935946e-06,3.0165642816405517e-07,-7.412953908527095e-05,9.102664622083409e-05,0.0021601010133412155,1.2235558421436266
2019-09-24,-2.683141205948847e-05,-0.0005694807762474883,-0.0001022810489729796,-0.003938388759662486,-0.0002924642328298227,-0.0022726353985421935,0.0006689185256764676,-3.84842050597216e-06,2.3851339459210946e-06,-0.00011512096488031843,-0.00026693337123341853,-0.006916680725311778,1.215092897033929
2019-09-25,1.58136929503096e-05,0.00044131188014441146,1.1492611890777775e-05,0.0030996989115560387,0.0003325201541855818,0.0027490732086618264,0.0001204277804913768,-1.5299575699549662e-06,-1.3380749995230396e-07,-6.160205993128977e-05,0.000228841098016365,0.006935913512895489,1.2235206762778899
2019-09-26,-5.576074961600157e-06,-0.0003680214772442259,-8.13885169310931e-05,-0.0016528664915832713,5.7287621502718385e-05,0.000234209335072695,0.0010296662029659657,2.8613574151492367e-05,1.0774626426340781e-06,-7.280558804682253e-05,-0.00011092359126221042,-0.0009407275436937177,1.2223696766774366
2019-09-27,-8.12719019020695e-06,-0.0003991714035393007,-1.0467434396676494e-06,0.0011120401302204162,-0.00019688199325288585,-0.003068407045589728,-0.00013581642714243335,-1.9845293403186855e-05,-7.033628176531523e-07,-5.624095712799381e-05,-8.661008937136588e-05,-0.002860810375654006,1.218872708823513
2019-09-30,2.250700518047641e-05,0.0001692396033928473,-4.659945462474885e-05,-0.0004733025890509463,8.913220444256105e-05,0.002451709091731426,0.0008315460675786638,4.601597034267279e-06,1.0051603870292194e-07,0.00011504931397559197,0.00021426216364439442,0.003378245519343236,1.2229903600907457
2019-10-01,-6.69265672401029e-05,-0.000392142776442129,-0.00014064509121246624,-0.009407133458968467,-0.0011642513181669798,-0.0020578858382222383,-0.0005784111333128057,-2.8471910337507215e-05,-6.098177843595661e-07,-0.00012302956751271876,-0.00020954727383359374,-0.01416905475303337,1.205661742716188
