Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector
ODEY HOLDINGS AG,Apple Inc,AAPL,3/31/2015,SH,7275,905000,0,0,9.1953,,1,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Microsoft Corp.,MSFT,3/31/2015,SH,19050,775000,0,0,7.8744,,2,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Wheaton Precious Metals Corp,WPM,3/31/2015,SH,39600,753000,0,0,7.6509,,3,999999,,new,MATERIALS
ODEY HOLDINGS AG,Charles Schwab Corp,SCHW,3/31/2015,SH,20350,619000,0,0,6.2894,,4,999999,,new,FINANCE
ODEY HOLDINGS AG,Discover Financial Services,DFS,3/31/2015,SH,10250,578000,0,0,5.8728,,5,999999,,new,FINANCE
ODEY HOLDINGS AG,Dollar Tree Inc.,DLTR,3/31/2015,SH,6960,565000,0,0,5.7407,,6,999999,,new,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,"Home Depot, Inc. (The)",HD,3/31/2015,SH,4700,534000,0,0,5.4257,,7,999999,,new,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,"International Flavors and Fragrances, Inc.",IFF,3/31/2015,SH,4270,501000,0,0,5.0904,,8,999999,,new,MATERIALS
ODEY HOLDINGS AG,FactSet Research Systems Inc,FDS,3/31/2015,SH,3090,492000,0,0,4.999,,9,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,V.F. Corp. (Vanity Fair Mills Inc.),VFC,3/31/2015,SH,6499.44,461000,0,0,4.684,,10,999999,,new,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,NIKE Inc.,NKE,3/31/2015,SH,8920,447000,0,0,4.5418,,11,999999,,new,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Smucker (J.M.) Co.,SJM,3/31/2015,SH,3860,447000,0,0,4.5418,,12,999999,,new,CONSUMER STAPLES
ODEY HOLDINGS AG,Moodys Corp,MCO,3/31/2015,SH,4220,438000,0,0,4.4503,,13,999999,,new,FINANCE
ODEY HOLDINGS AG,Goldman Sachs Group Inc,GS,3/31/2015,SH,2250,423000,0,0,4.2979,,14,999999,,new,FINANCE
ODEY HOLDINGS AG,Capri Holdings Ltd (Michael Kors Holdings),CPRI,3/31/2015,SH,6300,414000,0,0,4.2065,,15,999999,,new,INDUSTRIALS
ODEY HOLDINGS AG,Gilead Sciences Inc.,GILD,3/31/2015,SH,4200,412000,0,0,4.1861,,16,999999,,new,HEALTH CARE
ODEY HOLDINGS AG,"Signature Bank (New York, NY)",SBNY,3/31/2015,SH,2500,324000,0,0,3.292,,17,999999,,new,FINANCE
ODEY HOLDINGS AG,Booking Holdings Inc. (Priceline),BKNG,3/31/2015,SH,175,204000,0,0,2.0727,,18,999999,,new,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Costco Co.,COST,3/31/2015,SH,1300,197000,0,0,2.0016,,19,999999,,new,CONSUMER STAPLES
ODEY HOLDINGS AG,Celgene Corp.,CELG,3/31/2015,SH,1700,196000,0,0,1.9915,,20,999999,,new,HEALTH CARE
ODEY HOLDINGS AG,Core Laboratories N.V.,CLB,3/31/2015,SH,1500,157000,0,0,1.5952,,21,999999,,new,ENERGY
ODEY HOLDINGS AG,Apple Inc,AAPL,6/30/2015,SH,7045,884000,7275,905000,7.022,9.1953,1,1,-3.161512,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,"Home Depot, Inc. (The)",HD,6/30/2015,SH,4700,522000,4700,534000,4.1465,5.4257,2,7,0,,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,"Signature Bank (New York, NY)",SBNY,6/30/2015,SH,3550,520000,2500,324000,4.1306,3.292,3,17,42,addition,FINANCE
ODEY HOLDINGS AG,NIKE Inc.,NKE,6/30/2015,SH,9380,507000,8920,447000,4.0273,4.5418,4,11,5.156951,addition,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Gilead Sciences Inc.,GILD,6/30/2015,SH,4270,500000,4200,412000,3.9717,4.1861,5,16,1.666667,addition,HEALTH CARE
ODEY HOLDINGS AG,Celgene Corp.,CELG,6/30/2015,SH,4145,480000,1700,196000,3.8129,1.9915,6,20,143.823529,addition,HEALTH CARE
ODEY HOLDINGS AG,Microsoft Corp.,MSFT,6/30/2015,SH,10630,469000,19050,775000,3.7255,7.8744,7,2,-44.199475,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Mastercard Inc,MA,6/30/2015,SH,4970,465000,0,0,3.6937,,8,999999,,new,FINANCE
ODEY HOLDINGS AG,Charles Schwab Corp,SCHW,6/30/2015,SH,14200,464000,20350,619000,3.6858,6.2894,9,4,-30.22113,reduction,FINANCE
ODEY HOLDINGS AG,Goldman Sachs Group Inc,GS,6/30/2015,SH,2210,461000,2250,423000,3.6619,4.2979,10,14,-1.777778,reduction,FINANCE
ODEY HOLDINGS AG,Dollar Tree Inc.,DLTR,6/30/2015,SH,5700,450000,6960,565000,3.5745,5.7407,11,6,-18.103448,reduction,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,V.F. Corp. (Vanity Fair Mills Inc.),VFC,6/30/2015,SH,6690.6,439000,6499.44,461000,3.4872,4.684,12,10,2.941176,addition,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,TripAdvisor Inc,TRIP,6/30/2015,SH,5000,436000,0,0,3.4633,,13,999999,,new,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Wheaton Precious Metals Corp,WPM,6/30/2015,SH,22300,387000,39600,753000,3.0741,7.6509,14,3,-43.686869,reduction,MATERIALS
ODEY HOLDINGS AG,Amazon.com Inc.,AMZN,6/30/2015,SH,570,247000,0,0,1.962,,15,999999,,new,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,WisdomTree Investments Inc,WETF,6/30/2015,SH,11200,246000,0,0,1.9541,,16,999999,,new,FINANCE
ODEY HOLDINGS AG,"Chipotle Mexican Grill, Inc.",CMG,6/30/2015,SH,400,242000,0,0,1.9223,,17,999999,,new,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Facebook Inc,FB,6/30/2015,SH,2800,240000,0,0,1.9064,,18,999999,,new,COMMUNICATIONS
ODEY HOLDINGS AG,Starbucks Corp.,SBUX,6/30/2015,SH,4400,236000,0,0,1.8747,,19,999999,,new,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Under Armour Inc,UAA,6/30/2015,SH,5600,234000,0,0,1.8588,,20,999999,,new,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Activision Blizzard Inc,ATVI,6/30/2015,SH,9500,230000,0,0,1.827,,21,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,FactSet Research Systems Inc,FDS,6/30/2015,SH,1400,228000,3090,492000,1.8111,4.999,22,9,-54.692557,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Walt Disney Co. (The),DIS,6/30/2015,SH,2000,228000,0,0,1.8111,,23,999999,,new,COMMUNICATIONS
ODEY HOLDINGS AG,VISA Inc,V,6/30/2015,SH,3400,228000,0,0,1.8111,,24,999999,,new,FINANCE
ODEY HOLDINGS AG,Moodys Corp,MCO,6/30/2015,SH,2100,227000,4220,438000,1.8032,4.4503,25,13,-50.236967,reduction,FINANCE
ODEY HOLDINGS AG,Linkedin Corporation,LNKD,6/30/2015,SH,1100,227000,0,0,1.8032,,26,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Cognizant Technology Solutions Corp,CTSH,6/30/2015,SH,3700,226000,0,0,1.7952,,27,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,"Yum! Brands, Inc. (Tricon Global Restaurants)",YUM,6/30/2015,SH,2500,225000,0,0,1.7873,,28,999999,,new,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Estee Lauder Companies Inc.,EL,6/30/2015,SH,2600,225000,0,0,1.7873,,29,999999,,new,CONSUMER STAPLES
ODEY HOLDINGS AG,Discover Financial Services,DFS,6/30/2015,SH,3820,220000,10250,578000,1.7476,5.8728,30,5,-62.731707,reduction,FINANCE
ODEY HOLDINGS AG,Booking Holdings Inc. (Priceline),BKNG,6/30/2015,SH,190,219000,175,204000,1.7396,2.0727,31,18,8.571429,addition,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,MSCI Inc,MSCI,6/30/2015,SH,3500,215000,0,0,1.7078,,32,999999,,new,FINANCE
ODEY HOLDINGS AG,"United Parcel Service, Inc. Class B",UPS,6/30/2015,SH,2200,213000,0,0,1.692,,33,999999,,new,TRANSPORTS
ODEY HOLDINGS AG,BlackRock Inc. Class A,BLK,6/30/2015,SH,600,208000,0,0,1.6522,,34,999999,,new,FINANCE
ODEY HOLDINGS AG,"International Flavors and Fragrances, Inc.",IFF,6/30/2015,SH,1900,208000,4270,501000,1.6522,5.0904,35,8,-55.503513,reduction,MATERIALS
ODEY HOLDINGS AG,AutoZone Inc.,AZO,6/30/2015,SH,300,200000,0,0,1.5887,,36,999999,,new,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Costco Co.,COST,6/30/2015,SH,1420,192000,1300,197000,1.5251,2.0016,37,19,9.230769,addition,CONSUMER STAPLES
ODEY HOLDINGS AG,Core Laboratories N.V.,CLB,6/30/2015,SH,1500,171000,1500,157000,1.3583,1.5952,38,21,0,,ENERGY
ODEY HOLDINGS AG,Whole Foods Market Inc.,WFM,6/30/2015,SH,4270,168000,0,0,1.3345,,39,999999,,new,CONSUMER STAPLES
ODEY HOLDINGS AG,Clean Energy Fuels Corp,CLNE,6/30/2015,SH,18100,102000,0,0,0.8102,,40,999999,,new,ENERGY
ODEY HOLDINGS AG,Capri Holdings Ltd (Michael Kors Holdings),CPRI,6/30/2015,SH,0,0,6300,414000,,4.2065,999999,15,-100,soldall,INDUSTRIALS
ODEY HOLDINGS AG,Smucker (J.M.) Co.,SJM,6/30/2015,SH,0,0,3860,447000,,4.5418,999999,12,-100,soldall,CONSUMER STAPLES
ODEY HOLDINGS AG,Apple Inc,AAPL,9/30/2015,SH,6457,712000,7045,884000,4.7293,7.022,1,1,-8.346345,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,"Home Depot, Inc. (The)",HD,9/30/2015,SH,5571,643000,4700,522000,4.271,4.1465,2,2,18.531915,addition,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Amazon.com Inc.,AMZN,9/30/2015,SH,1228,629000,570,247000,4.178,1.962,3,15,115.438596,addition,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Alphabet Inc. Class C,GOOG,9/30/2015,SH,900,548000,0,0,3.64,,4,999999,,new,COMMUNICATIONS
ODEY HOLDINGS AG,Gilead Sciences Inc.,GILD,9/30/2015,SH,5330,523000,4270,500000,3.4739,3.9717,5,5,24.824356,reduction,HEALTH CARE
ODEY HOLDINGS AG,Booking Holdings Inc. (Priceline),BKNG,9/30/2015,SH,400,495000,190,219000,3.2879,1.7396,6,31,110.526316,addition,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Dollar Tree Inc.,DLTR,9/30/2015,SH,7336,489000,5700,450000,3.2481,3.5745,7,11,28.701754,reduction,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Starbucks Corp.,SBUX,9/30/2015,SH,7900,449000,4400,236000,2.9824,1.8747,8,19,79.545455,reduction,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Activision Blizzard Inc,ATVI,9/30/2015,SH,14332,443000,9500,230000,2.9425,1.827,9,21,50.863158,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Bank of America Corp. (North Carolina National Bank),BAC,9/30/2015,SH,28300,441000,0,0,2.9293,,10,999999,,new,FINANCE
ODEY HOLDINGS AG,Walt Disney Co. (The),DIS,9/30/2015,SH,4300,439000,2000,228000,2.916,1.8111,11,23,115,addition,COMMUNICATIONS
ODEY HOLDINGS AG,Microsoft Corp.,MSFT,9/30/2015,SH,9749,431000,10630,469000,2.8628,3.7255,12,7,-8.287865,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Mastercard Inc,MA,9/30/2015,SH,4565,411000,4970,465000,2.73,3.6937,13,8,-8.148893,reduction,FINANCE
ODEY HOLDINGS AG,Celgene Corp.,CELG,9/30/2015,SH,3793,410000,4145,480000,2.7233,3.8129,14,6,-8.492159,reduction,HEALTH CARE
ODEY HOLDINGS AG,V.F. Corp. (Vanity Fair Mills Inc.),VFC,9/30/2015,SH,6255.18,402000,6690.6,439000,2.6702,3.4872,15,12,-6.507937,reduction,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Linkedin Corporation,LNKD,9/30/2015,SH,2100,399000,1100,227000,2.6503,1.8032,16,26,90.909091,addition,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Facebook Inc,FB,9/30/2015,SH,4320,388000,2800,240000,2.5772,1.9064,17,18,54.285714,addition,COMMUNICATIONS
ODEY HOLDINGS AG,Wheaton Precious Metals Corp,WPM,9/30/2015,SH,32000,384000,22300,387000,2.5506,3.0741,18,14,43.497758,addition,MATERIALS
ODEY HOLDINGS AG,Estee Lauder Companies Inc.,EL,9/30/2015,SH,4699,379000,2600,225000,2.5174,1.7873,19,29,80.730769,reduction,CONSUMER STAPLES
ODEY HOLDINGS AG,Charles Schwab Corp,SCHW,9/30/2015,SH,13129,375000,14200,464000,2.4909,3.6858,20,9,-7.542254,reduction,FINANCE
ODEY HOLDINGS AG,Costco Co.,COST,9/30/2015,SH,2507,362000,1420,192000,2.4045,1.5251,21,37,76.549296,addition,CONSUMER STAPLES
ODEY HOLDINGS AG,AutoZone Inc.,AZO,9/30/2015,SH,497,360000,300,200000,2.3912,1.5887,22,36,65.666667,addition,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Goldman Sachs Group Inc,GS,9/30/2015,SH,2058,358000,2210,461000,2.3779,3.6619,23,10,-6.877828,reduction,FINANCE
ODEY HOLDINGS AG,Cognizant Technology Solutions Corp,CTSH,9/30/2015,SH,5706,357000,3700,226000,2.3713,1.7952,24,27,54.216216,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,"United Parcel Service, Inc. Class B",UPS,9/30/2015,SH,3600,355000,2200,213000,2.358,1.692,25,33,63.636364,addition,TRANSPORTS
ODEY HOLDINGS AG,VISA Inc,V,9/30/2015,SH,4984,347000,3400,228000,2.3049,1.8111,26,24,46.588235,reduction,FINANCE
ODEY HOLDINGS AG,NIMBLE STORAGE,NMBL,9/30/2015,SH,14100,340000,0,0,2.2584,,27,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,"Simon Property Group, Inc.",SPG,9/30/2015,SH,1850,340000,0,0,2.2584,,28,999999,,new,REAL ESTATE
ODEY HOLDINGS AG,Discover Financial Services,DFS,9/30/2015,SH,6307,328000,3820,220000,2.1787,1.7476,29,30,65.104712,addition,FINANCE
ODEY HOLDINGS AG,TripAdvisor Inc,TRIP,9/30/2015,SH,5200,328000,5000,436000,2.1787,3.4633,30,13,4,addition,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,"International Flavors and Fragrances, Inc.",IFF,9/30/2015,SH,3041,314000,1900,208000,2.0857,1.6522,31,35,60.052632,addition,MATERIALS
ODEY HOLDINGS AG,Core Laboratories N.V.,CLB,9/30/2015,SH,2586,258000,1500,171000,1.7137,1.3583,32,38,72.4,reduction,ENERGY
ODEY HOLDINGS AG,Briggs & Stratton Corporation,BGGSQ,9/30/2015,SH,10600,205000,0,0,1.3617,,33,999999,,new,INDUSTRIALS
ODEY HOLDINGS AG,Danaher Corp.,DHR,9/30/2015,SH,2400,205000,0,0,1.3617,,34,999999,,new,HEALTH CARE
ODEY HOLDINGS AG,Juniper Networks Inc,JNPR,9/30/2015,SH,7900,203000,0,0,1.3484,,35,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Smucker (J.M.) Co.,SJM,9/30/2015,SH,1700,194000,0,0,1.2886,,36,999999,,new,CONSUMER STAPLES
ODEY HOLDINGS AG,CVS Health Corp. (Melville Shoe),CVS,9/30/2015,SH,2000,193000,0,0,1.282,,37,999999,,new,CONSUMER STAPLES
ODEY HOLDINGS AG,SolarCity Corp,SCTY,9/30/2015,SH,4400,188000,0,0,1.2488,,38,999999,,new,ENERGY
ODEY HOLDINGS AG,Moodys Corp,MCO,9/30/2015,SH,1904,187000,2100,227000,1.2421,1.8032,39,25,-9.333333,reduction,FINANCE
ODEY HOLDINGS AG,BlackRock Inc. Class A,BLK,9/30/2015,SH,572,170000,600,208000,1.1292,1.6522,40,34,-4.666667,reduction,FINANCE
ODEY HOLDINGS AG,EOG Resources Inc,EOG,9/30/2015,SH,1000,73000,0,0,0.4849,,41,999999,,new,ENERGY
ODEY HOLDINGS AG,"Signature Bank (New York, NY)",SBNY,9/30/2015,SH,0,0,3550,520000,,4.1306,999999,3,-100,soldall,FINANCE
ODEY HOLDINGS AG,"Chipotle Mexican Grill, Inc.",CMG,9/30/2015,SH,0,0,400,242000,,1.9223,999999,17,-100,soldall,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,"Yum! Brands, Inc. (Tricon Global Restaurants)",YUM,9/30/2015,SH,0,0,2500,225000,,1.7873,999999,28,-100,soldall,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,WisdomTree Investments Inc,WETF,9/30/2015,SH,0,0,11200,246000,,1.9541,999999,16,-100,soldall,FINANCE
ODEY HOLDINGS AG,FactSet Research Systems Inc,FDS,9/30/2015,SH,0,0,1400,228000,,1.8111,999999,22,-100,soldall,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Whole Foods Market Inc.,WFM,9/30/2015,SH,0,0,4270,168000,,1.3345,999999,39,-100,soldall,CONSUMER STAPLES
ODEY HOLDINGS AG,Under Armour Inc,UAA,9/30/2015,SH,0,0,5600,234000,,1.8588,999999,20,-100,soldall,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,NIKE Inc.,NKE,9/30/2015,SH,0,0,9380,507000,,4.0273,999999,4,-100,soldall,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,MSCI Inc,MSCI,9/30/2015,SH,0,0,3500,215000,,1.7078,999999,32,-100,soldall,FINANCE
ODEY HOLDINGS AG,Clean Energy Fuels Corp,CLNE,9/30/2015,SH,0,0,18100,102000,,0.8102,999999,40,-100,soldall,ENERGY
ODEY HOLDINGS AG,Celgene Corp.,CELG,12/31/2015,SH,4496,538000,3793,410000,4.3811,2.7233,1,14,18.534142,addition,HEALTH CARE
ODEY HOLDINGS AG,Charles Schwab Corp,SCHW,12/31/2015,SH,15200,501000,13129,375000,4.0798,2.4909,2,20,15.77424,addition,FINANCE
ODEY HOLDINGS AG,Bank of America Corp. (North Carolina National Bank),BAC,12/31/2015,SH,29300,493000,28300,441000,4.0147,2.9293,3,10,3.533569,addition,FINANCE
ODEY HOLDINGS AG,Cognizant Technology Solutions Corp,CTSH,12/31/2015,SH,8079,485000,5706,357000,3.9495,2.3713,4,24,41.587802,addition,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Booking Holdings Inc. (Priceline),BKNG,12/31/2015,SH,361,460000,400,495000,3.7459,3.2879,5,6,-9.75,reduction,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Linkedin Corporation,LNKD,12/31/2015,SH,1940,437000,2100,399000,3.5586,2.6503,6,16,-7.619048,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Dollar Tree Inc.,DLTR,12/31/2015,SH,5491,424000,7336,489000,3.4528,3.2481,7,7,-25.149945,reduction,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Estee Lauder Companies Inc.,EL,12/31/2015,SH,4799,423000,4699,379000,3.4446,2.5174,8,19,2.128112,addition,CONSUMER STAPLES
ODEY HOLDINGS AG,Facebook Inc,FB,12/31/2015,SH,3986,417000,4320,388000,3.3958,2.5772,9,17,-7.731481,reduction,COMMUNICATIONS
ODEY HOLDINGS AG,Mastercard Inc,MA,12/31/2015,SH,4211,410000,4565,411000,3.3388,2.73,10,13,-7.754655,reduction,FINANCE
ODEY HOLDINGS AG,TripAdvisor Inc,TRIP,12/31/2015,SH,4799,409000,5200,328000,3.3306,2.1787,11,30,-7.711538,reduction,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Activision Blizzard Inc,ATVI,12/31/2015,SH,10512,407000,14332,443000,3.3143,2.9425,12,9,-26.653642,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Amazon.com Inc.,AMZN,12/31/2015,SH,600,406000,1228,629000,3.3062,4.178,13,3,-51.140065,reduction,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,AutoZone Inc.,AZO,12/31/2015,SH,542,402000,497,360000,3.2736,2.3912,14,22,9.054326,addition,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,"Simon Property Group, Inc.",SPG,12/31/2015,SH,2048,398000,1850,340000,3.241,2.2584,15,28,10.702703,addition,REAL ESTATE
ODEY HOLDINGS AG,"Home Depot, Inc. (The)",HD,12/31/2015,SH,3004,397000,5571,643000,3.2329,4.271,16,2,-46.077903,reduction,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Alphabet Inc. Class A,GOOGL,12/31/2015,SH,508,395000,0,0,3.2166,,17,999999,,new,COMMUNICATIONS
ODEY HOLDINGS AG,Costco Co.,COST,12/31/2015,SH,2398,387000,2507,362000,3.1515,2.4045,18,21,-4.347826,reduction,CONSUMER STAPLES
ODEY HOLDINGS AG,Microsoft Corp.,MSFT,12/31/2015,SH,6891,382000,9749,431000,3.1107,2.8628,19,12,-29.315827,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Discover Financial Services,DFS,12/31/2015,SH,7113,381000,6307,328000,3.1026,2.1787,20,29,12.779451,addition,FINANCE
ODEY HOLDINGS AG,Wheaton Precious Metals Corp,WPM,12/31/2015,SH,29482,366000,32000,384000,2.9805,2.5506,21,18,-7.86875,reduction,MATERIALS
ODEY HOLDINGS AG,Starbucks Corp.,SBUX,12/31/2015,SH,5970,358000,7900,449000,2.9153,2.9824,22,8,-24.43038,reduction,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Gilead Sciences Inc.,GILD,12/31/2015,SH,3445,349000,5330,523000,2.842,3.4739,23,5,-35.365854,reduction,HEALTH CARE
ODEY HOLDINGS AG,Walt Disney Co. (The),DIS,12/31/2015,SH,3270,344000,4300,439000,2.8013,2.916,24,11,-23.953488,reduction,COMMUNICATIONS
ODEY HOLDINGS AG,V.F. Corp. (Vanity Fair Mills Inc.),VFC,12/31/2015,SH,5769.85,338000,6255.18,402000,2.7524,2.6702,25,15,-7.758849,reduction,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,"International Flavors and Fragrances, Inc.",IFF,12/31/2015,SH,2750,329000,3041,314000,2.6792,2.0857,26,31,-9.569221,reduction,MATERIALS
ODEY HOLDINGS AG,Apple Inc,AAPL,12/31/2015,SH,3100,326000,6457,712000,2.6547,4.7293,27,1,-51.990088,reduction,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,"United Parcel Service, Inc. Class B",UPS,12/31/2015,SH,3257,313000,3600,355000,2.5489,2.358,28,25,-9.527778,reduction,TRANSPORTS
ODEY HOLDINGS AG,Core Laboratories N.V.,CLB,12/31/2015,SH,2290,249000,2586,258000,2.0277,1.7137,29,32,-11.446249,reduction,ENERGY
ODEY HOLDINGS AG,"Electronic Arts, Inc.",EA,12/31/2015,SH,2700,186000,0,0,1.5147,,30,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Whole Foods Market Inc.,WFM,12/31/2015,SH,5500,184000,0,0,1.4984,,31,999999,,new,CONSUMER STAPLES
ODEY HOLDINGS AG,Goldman Sachs Group Inc,GS,12/31/2015,SH,1000,180000,2058,358000,1.4658,2.3779,32,23,-51.409135,reduction,FINANCE
ODEY HOLDINGS AG,Schlumberger Ltd.,SLB,12/31/2015,SH,1500,105000,0,0,0.855,,33,999999,,new,ENERGY
ODEY HOLDINGS AG,EOG Resources Inc,EOG,12/31/2015,SH,1420,101000,1000,73000,0.8225,0.4849,34,41,42,addition,ENERGY
ODEY HOLDINGS AG,VISA Inc,V,12/31/2015,SH,0,0,4984,347000,,2.3049,999999,26,-100,soldall,FINANCE
ODEY HOLDINGS AG,SolarCity Corp,SCTY,12/31/2015,SH,0,0,4400,188000,,1.2488,999999,38,-100,soldall,ENERGY
ODEY HOLDINGS AG,Briggs & Stratton Corporation,BGGSQ,12/31/2015,SH,0,0,10600,205000,,1.3617,999999,33,-100,soldall,INDUSTRIALS
ODEY HOLDINGS AG,NIMBLE STORAGE,NMBL,12/31/2015,SH,0,0,14100,340000,,2.2584,999999,27,-100,soldall,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Smucker (J.M.) Co.,SJM,12/31/2015,SH,0,0,1700,194000,,1.2886,999999,36,-100,soldall,CONSUMER STAPLES
ODEY HOLDINGS AG,Moodys Corp,MCO,12/31/2015,SH,0,0,1904,187000,,1.2421,999999,39,-100,soldall,FINANCE
ODEY HOLDINGS AG,Juniper Networks Inc,JNPR,12/31/2015,SH,0,0,7900,203000,,1.3484,999999,35,-100,soldall,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Alphabet Inc. Class C,GOOG,12/31/2015,SH,0,0,900,548000,,3.64,999999,4,-100,soldall,COMMUNICATIONS
ODEY HOLDINGS AG,CVS Health Corp. (Melville Shoe),CVS,12/31/2015,SH,0,0,2000,193000,,1.282,999999,37,-100,soldall,CONSUMER STAPLES
ODEY HOLDINGS AG,Danaher Corp.,DHR,12/31/2015,SH,0,0,2400,205000,,1.3617,999999,34,-100,soldall,HEALTH CARE
ODEY HOLDINGS AG,BlackRock Inc. Class A,BLK,12/31/2015,SH,0,0,572,170000,,1.1292,999999,40,-100,soldall,FINANCE
ODEY HOLDINGS AG,Amazon.com Inc.,AMZN,3/31/2016,SH,869,516000,600,406000,8.949,3.3062,1,13,44.833333,addition,CONSUMER DISCRETIONARY
ODEY HOLDINGS AG,Wheaton Precious Metals Corp,WPM,3/31/2016,SH,28800,478000,29482,366000,8.29,2.9805,2,21,-2.313276,reduction,MATERIALS
ODEY HOLDINGS AG,Apple Inc,AAPL,3/31/2016,SH,3790,413000,3100,326000,7.1627,2.6547,3,27,22.258065,addition,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Bristol-Myers Squibb Co,BMY,3/31/2016,SH,6140,392000,0,0,6.7985,,4,999999,,new,HEALTH CARE
ODEY HOLDINGS AG,Gilead Sciences Inc.,GILD,3/31/2016,SH,3552,326000,3445,349000,5.6538,2.842,5,23,3.105951,addition,HEALTH CARE
ODEY HOLDINGS AG,Charles Schwab Corp,SCHW,3/31/2016,SH,10216,286000,15200,501000,4.9601,4.0798,6,2,-32.789474,reduction,FINANCE
ODEY HOLDINGS AG,Mastercard Inc,MA,3/31/2016,SH,2928,277000,4211,410000,4.804,3.3388,7,10,-30.467822,reduction,FINANCE
ODEY HOLDINGS AG,Goldman Sachs Group Inc,GS,3/31/2016,SH,1679,264000,1000,180000,4.5786,1.4658,8,32,67.9,addition,FINANCE
ODEY HOLDINGS AG,"Adobe Systems, Inc.",ADBE,3/31/2016,SH,2804,263000,0,0,4.5612,,9,999999,,new,INFORMATION TECHNOLOGY
ODEY HOLDINGS AG,Cognizant Technology Solutions Corp,CTSH,3/31/2016,SH,4084,256000,8079,485000,4.4398,3.9495,10,4,-49.449189,reduction,INFORMATION TECHNOLOGY
