Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector
"GOODNOW INVESTMENT GROUP, LLC","Meritor Inc. (Noblitt-Sparks Industries - Arvin Industries, Inc.)",MTOR,2007-12-31,SH,207200.0,2430000.0,0.0,0.0,0.8971,,25,999999,,new,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",CROWN MEDIA HOLDINGS INC CL-A,CRWN,2007-12-31,SH,298398.0,1940000.0,319814.0,2299000.0,0.7162,0.8186,26,29,-6.696392,reduction,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",EXACT Sciences Corp,EXAS,2007-12-31,SH,449719.0,1448000.0,678416.0,2300000.0,0.5346,0.8189,27,28,-33.710437,reduction,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Perma-Pipe International Holdings Inck,PPIH,2007-12-31,SH,132900.0,1418000.0,26900.0,480000.0,0.5235,0.1709,28,34,394.052045,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Cleveland BioLabs Inc,CBLI,2007-12-31,SH,7796.8,1372000.0,2583.3,596000.0,0.5065,0.2122,29,33,201.815507,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Sonic Solutions,SNIC,2007-12-31,SH,120208.0,1249000.0,0.0,0.0,0.4611,,30,999999,,new,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",LodgeNet Interactiv Corp.,LNETQ,2007-12-31,SH,70000.0,1221000.0,80000.0,2029000.0,0.4508,0.7224,31,30,-12.5,reduction,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Forrester Research Inc,FORR,2007-12-31,SH,34348.0,962000.0,41900.0,988000.0,0.3551,0.3518,32,31,-18.023866,reduction,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Polypore International Inc,PPO,2007-12-31,SH,42500.0,744000.0,0.0,0.0,0.2747,,33,999999,,new,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Leidos Holdings Inc,LDOS,2007-12-31,SH,14198.09,705000.0,14198.09,673000.0,0.2603,0.2396,34,32,0.0,,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC","Connecticut Light & Power Co., $2.09 Series F of 1955 Preferred Stock",CNPWM,2007-12-31,SH,8575.0,348000.0,8575.0,324000.0,0.1285,0.1154,35,35,0.0,,UTILITIES AND TELECOMMUNICATIONS
"GOODNOW INVESTMENT GROUP, LLC","PECO Energy Co., $4.40 Series Cumulative Preferred Stock",PE-PC,2007-12-31,SH,3800.0,317000.0,3800.0,315000.0,0.117,0.1122,36,36,0.0,,Utilities
"GOODNOW INVESTMENT GROUP, LLC",SLM Corp,SLM,2007-12-31,SH,0.0,0.0,266236.0,13224000.0,,4.7084,999999,7,-100.0,soldall,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Lionbridge Technologies Inc.,LIOX,2007-12-31,SH,0.0,0.0,1029180.0,4106000.0,,1.462,999999,23,-100.0,soldall,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Harman International Industries,HAR,2007-12-31,SH,0.0,0.0,74241.0,6423000.0,,2.2869,999999,17,-100.0,soldall,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Beacon Roofing Supply Inc,BECN,2007-12-31,SH,0.0,0.0,592731.0,6058000.0,,2.157,999999,18,-100.0,soldall,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Berkshire Hathaway Inc Class A,BRK.A,2008-03-31,SH,360.0,48024000.0,360.0,50976000.0,18.8363,18.8186,1,1,0.0,,FINANCE
"GOODNOW INVESTMENT GROUP, LLC","Orbital ATK, Inc.",OA,2008-03-31,SH,145594.0,15073000.0,133704.0,15210000.0,5.912,5.615,2,5,8.892778,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Amphenol Corp. (1987),APH,2008-03-31,SH,729874.0,13594000.0,739240.0,17139000.0,5.3319,6.3271,3,3,-1.266977,reduction,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Vicor Corp,VICR,2008-03-31,SH,1128927.0,13479000.0,1149607.0,17922000.0,5.2868,6.6162,4,2,-1.798876,reduction,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Laboratory Corp of America Holdings,LH,2008-03-31,SH,175594.0,12938000.0,178164.0,13457000.0,5.0746,4.9679,5,6,-1.442491,reduction,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Credit Acceptance Corp.,CACC,2008-03-31,SH,821830.0,12763000.0,745457.0,15409000.0,5.006,5.6885,6,4,10.245125,addition,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Zebra Technologies Corp,ZBRA,2008-03-31,SH,312171.0,10402000.0,291911.0,10129000.0,4.0799,3.7393,7,9,6.940472,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Copart Inc.,CPRT,2008-03-31,SH,1047248.0,10148000.0,910368.0,9684000.0,3.9803,3.575,8,10,15.035678,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC","Genesee & Wyoming Inc, Class A",GWR,2008-03-31,SH,278858.0,9593000.0,357018.0,8629000.0,3.7626,3.1855,9,12,-21.892454,reduction,TRANSPORTS
"GOODNOW INVESTMENT GROUP, LLC",SEI Investments Co.,SEIC,2008-03-31,SH,357491.0,8826000.0,364481.0,11725000.0,3.4618,4.3285,10,7,-1.917795,reduction,FINANCE
"GOODNOW INVESTMENT GROUP, LLC","Kinetic Concepts, Inc. (New)",KCI,2008-03-31,SH,178046.0,8231000.0,134736.0,7216000.0,3.2284,2.6639,11,16,32.144342,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Discovery Inc Series A,DISCA,2008-03-31,SH,368556.0,7821000.0,415846.0,10454000.0,3.0676,3.8593,12,8,-11.371998,reduction,COMMUNICATIONS
"GOODNOW INVESTMENT GROUP, LLC",Mobile Mini Inc.,MINI,2008-03-31,SH,409933.0,7789000.0,415883.0,7710000.0,3.055,2.8463,13,14,-1.430691,reduction,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",PETSMART INC,PETM,2008-03-31,SH,341753.0,6985000.0,338923.0,7975000.0,2.7397,2.9441,14,13,0.834998,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Sealed Air Corp.,SEE,2008-03-31,SH,249710.0,6305000.0,232610.0,5383000.0,2.473,1.9872,15,19,7.351361,addition,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC",iMedia Brands Inc,IMBI,2008-03-31,SH,108827.6,6029000.0,110489.6,6950000.0,2.3647,2.5657,16,17,-1.504214,reduction,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC","DEALERTRACK TECHNOLOGIES, INC. COM",TRAK,2008-03-31,SH,295000.0,5965000.0,0.0,0.0,2.3396,,17,999999,,new,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Anixter International Inc,AXE,2008-03-31,SH,91392.0,5853000.0,89132.0,5550000.0,2.2957,2.0489,18,18,2.535565,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Grace (W.R.) & Co. (DE),GRA,2008-03-31,SH,250000.0,5705000.0,0.0,0.0,2.2376,,19,999999,,new,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC",Argo Group International Holdings Ltd,ARGO,2008-03-31,SH,183775.41,5160000.0,0.0,0.0,2.0239,,20,999999,,new,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",CoStar Group Inc,CSGP,2008-03-31,SH,116300.0,5001000.0,0.0,0.0,1.9615,,21,999999,,new,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",StanCorp Financial Group,SFG,2008-03-31,SH,77340.0,3690000.0,77340.0,3896000.0,1.4473,1.4383,22,21,0.0,,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Destination XL Group Inc.,DXLG,2008-03-31,SH,766781.0,3220000.0,674341.0,3493000.0,1.263,1.2895,23,23,13.708198,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Hexcel Corp,HXL,2008-03-31,SH,150000.0,2867000.0,0.0,0.0,1.1245,,24,999999,,new,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Eclipsys Corp.,ECLP,2008-03-31,SH,133780.0,2623000.0,177500.0,4493000.0,1.0288,1.6587,25,20,-24.630986,reduction,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC","Meritor Inc. (Noblitt-Sparks Industries - Arvin Industries, Inc.)",MTOR,2008-03-31,SH,205920.0,2576000.0,207200.0,2430000.0,1.0104,0.8971,26,25,-0.617761,reduction,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Polypore International Inc,PPO,2008-03-31,SH,121700.0,2518000.0,42500.0,744000.0,0.9876,0.2747,27,33,186.352941,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Perma-Pipe International Holdings Inck,PPIH,2008-03-31,SH,142900.0,2298000.0,132900.0,1418000.0,0.9013,0.5235,28,28,7.524454,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Devon Energy Corp.,DVN,2008-03-31,SH,16520.0,1724000.0,40780.0,3626000.0,0.6762,1.3386,29,22,-59.489946,reduction,ENERGY
"GOODNOW INVESTMENT GROUP, LLC",Sonic Solutions,SNIC,2008-03-31,SH,153628.0,1483000.0,120208.0,1249000.0,0.5817,0.4611,30,30,27.80181,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC","MSC Industrial Direct, Inc.",MSM,2008-03-31,SH,25000.0,1056000.0,0.0,0.0,0.4142,,31,999999,,new,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Aircastle Ltd,AYR,2008-03-31,SH,90100.0,1014000.0,0.0,0.0,0.3977,,32,999999,,new,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",CROWN MEDIA HOLDINGS INC CL-A,CRWN,2008-03-31,SH,182920.0,946000.0,298398.0,1940000.0,0.371,0.7162,33,26,-38.699321,reduction,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Leidos Holdings Inc,LDOS,2008-03-31,SH,15218.69,699000.0,14198.09,705000.0,0.2742,0.2603,34,34,7.188291,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",BOULDER BRANDS INC,BDBD,2008-03-31,SH,86472.0,683000.0,0.0,0.0,0.2679,,35,999999,,new,CONSUMER STAPLES
"GOODNOW INVESTMENT GROUP, LLC",Cleveland BioLabs Inc,CBLI,2008-03-31,SH,7912.8,644000.0,7796.8,1372000.0,0.2526,0.5065,36,29,1.48779,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC","ICO, Inc. (New)",ICOC,2008-03-31,SH,75487.0,524000.0,0.0,0.0,0.2055,,37,999999,,new,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC","Connecticut Light & Power Co., $2.09 Series F of 1955 Preferred Stock",CNPWM,2008-03-31,SH,8575.0,363000.0,8575.0,348000.0,0.1424,0.1285,38,35,0.0,,UTILITIES AND TELECOMMUNICATIONS
"GOODNOW INVESTMENT GROUP, LLC","PECO Energy Co., $4.40 Series Cumulative Preferred Stock",PE-PC,2008-03-31,SH,3800.0,310000.0,3800.0,317000.0,0.1216,0.117,39,36,0.0,,Utilities
"GOODNOW INVESTMENT GROUP, LLC",Lescarden Inc.,LCAR,2008-03-31,SH,345000.0,33000.0,0.0,0.0,0.0129,,40,999999,,new,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",EXACT Sciences Corp,EXAS,2008-03-31,SH,0.0,0.0,449719.0,1448000.0,,0.5346,999999,27,-100.0,soldall,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Medco Health Solutions Inc.,MHS,2008-03-31,SH,0.0,0.0,187352.0,9499000.0,,3.5067,999999,11,-100.0,soldall,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Forrester Research Inc,FORR,2008-03-31,SH,0.0,0.0,34348.0,962000.0,,0.3551,999999,32,-100.0,soldall,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC","Circor International, Inc",CIR,2008-03-31,SH,0.0,0.0,63334.0,2936000.0,,1.0839,999999,24,-100.0,soldall,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Quanex Building Products,NX,2008-03-31,SH,0.0,0.0,140000.0,7266000.0,,2.6824,999999,15,-100.0,soldall,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",LodgeNet Interactiv Corp.,LNETQ,2008-03-31,SH,0.0,0.0,70000.0,1221000.0,,0.4508,999999,31,-100.0,soldall,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Berkshire Hathaway Inc Class A,BRK.A,2008-06-30,SH,360.0,43470000.0,360.0,48024000.0,18.2533,18.8363,1,1,0.0,,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Credit Acceptance Corp.,CACC,2008-06-30,SH,830101.0,21217000.0,821830.0,12763000.0,8.9091,5.006,2,6,1.006413,addition,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Amphenol Corp. (1987),APH,2008-06-30,SH,731884.0,16423000.0,729874.0,13594000.0,6.8961,5.3319,3,3,0.27539,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Laboratory Corp of America Holdings,LH,2008-06-30,SH,176153.0,12266000.0,175594.0,12938000.0,5.1506,5.0746,4,5,0.318348,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Vicor Corp,VICR,2008-06-30,SH,1131612.0,11293000.0,1128927.0,13479000.0,4.742,5.2868,5,4,0.237836,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Copart Inc.,CPRT,2008-06-30,SH,1050192.0,11242000.0,1047248.0,10148000.0,4.7206,3.9803,6,8,0.281118,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Discovery Inc Series A,DISCA,2008-06-30,SH,449763.0,9877000.0,368556.0,7821000.0,4.1474,3.0676,7,12,22.033829,addition,COMMUNICATIONS
"GOODNOW INVESTMENT GROUP, LLC","Kinetic Concepts, Inc. (New)",KCI,2008-06-30,SH,233800.0,9331000.0,178046.0,8231000.0,3.9181,3.2284,8,11,31.314379,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC","Genesee & Wyoming Inc, Class A",GWR,2008-06-30,SH,265573.0,9035000.0,278858.0,9593000.0,3.7938,3.7626,9,9,-4.764073,reduction,TRANSPORTS
"GOODNOW INVESTMENT GROUP, LLC",SEI Investments Co.,SEIC,2008-06-30,SH,358471.0,8431000.0,357491.0,8826000.0,3.5402,3.4618,10,10,0.274133,addition,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Zebra Technologies Corp,ZBRA,2008-06-30,SH,252781.0,8251000.0,312171.0,10402000.0,3.4646,4.0799,11,7,-19.024829,reduction,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Mobile Mini Inc.,MINI,2008-06-30,SH,361012.0,7220000.0,409933.0,7789000.0,3.0317,3.055,12,13,-11.933901,reduction,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Whole Foods Market Inc.,WFM,2008-06-30,SH,600000.0,7107000.0,0.0,0.0,2.9843,,13,999999,,new,CONSUMER STAPLES
"GOODNOW INVESTMENT GROUP, LLC",Polypore International Inc,PPO,2008-06-30,SH,242468.0,6142000.0,121700.0,2518000.0,2.5791,0.9876,14,27,99.234182,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Aircastle Ltd,AYR,2008-06-30,SH,711026.0,5980000.0,90100.0,1014000.0,2.511,0.3977,15,32,689.152053,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",CoStar Group Inc,CSGP,2008-06-30,SH,116300.0,5170000.0,116300.0,5001000.0,2.1709,1.9615,16,21,0.0,,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Argo Group International Holdings Ltd,ARGO,2008-06-30,SH,184397.79,4892000.0,183775.41,5160000.0,2.0542,2.0239,17,20,0.338663,addition,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Anixter International Inc,AXE,2008-06-30,SH,73597.0,4378000.0,91392.0,5853000.0,1.8383,2.2957,18,18,-19.47107,reduction,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC","DEALERTRACK TECHNOLOGIES, INC. COM",TRAK,2008-06-30,SH,296317.0,4181000.0,295000.0,5965000.0,1.7556,2.3396,19,17,0.446441,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC","Annaly Mortgage Management, Inc.",NLY,2008-06-30,SH,263078.0,4080000.0,0.0,0.0,1.7132,,20,999999,,new,REAL ESTATE
"GOODNOW INVESTMENT GROUP, LLC",Grace (W.R.) & Co. (DE),GRA,2008-06-30,SH,170724.0,4010000.0,250000.0,5705000.0,1.6838,2.2376,21,19,-31.7104,reduction,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC",Baxter International Inc.,BAX,2008-06-30,SH,50069.0,3201000.0,0.0,0.0,1.3441,,22,999999,,new,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Hexcel Corp,HXL,2008-06-30,SH,150567.0,2906000.0,150000.0,2867000.0,1.2202,1.1245,23,24,0.378,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC","Meritor Inc. (Noblitt-Sparks Industries - Arvin Industries, Inc.)",MTOR,2008-06-30,SH,206982.0,2583000.0,205920.0,2576000.0,1.0846,1.0104,24,26,0.515734,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Aercap Holdings N.V.,AER,2008-06-30,SH,186100.0,2350000.0,0.0,0.0,0.9868,,25,999999,,new,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Destination XL Group Inc.,DXLG,2008-06-30,SH,768911.0,2345000.0,766781.0,3220000.0,0.9847,1.263,26,23,0.277785,addition,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Perma-Pipe International Holdings Inck,PPIH,2008-06-30,SH,143840.0,2281000.0,142900.0,2298000.0,0.9578,0.9013,27,28,0.657803,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",StanCorp Financial Group,SFG,2008-06-30,SH,47682.0,2239000.0,77340.0,3690000.0,0.9402,1.4473,28,22,-38.347556,reduction,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Sealed Air Corp.,SEE,2008-06-30,SH,94710.0,1800000.0,249710.0,6305000.0,0.7558,2.473,29,15,-62.072004,reduction,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC",Leidos Holdings Inc,LDOS,2008-06-30,SH,28750.14,1477000.0,15218.69,699000.0,0.6202,0.2742,30,34,88.913369,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Sonic Solutions,SNIC,2008-06-30,SH,182937.0,1090000.0,153628.0,1483000.0,0.4577,0.5817,31,30,19.077902,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Cleveland BioLabs Inc,CBLI,2008-06-30,SH,7934.5,722000.0,7912.8,644000.0,0.3032,0.2526,32,36,0.274239,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC","ICO, Inc. (New)",ICOC,2008-06-30,SH,85770.0,516000.0,75487.0,524000.0,0.2167,0.2055,33,37,13.622213,addition,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC","Connecticut Light & Power Co., $2.09 Series F of 1955 Preferred Stock",CNPWM,2008-06-30,SH,8575.0,303000.0,8575.0,363000.0,0.1272,0.1424,34,38,0.0,,UTILITIES AND TELECOMMUNICATIONS
"GOODNOW INVESTMENT GROUP, LLC","PECO Energy Co., $4.40 Series Cumulative Preferred Stock",PE-PC,2008-06-30,SH,3800.0,301000.0,3800.0,310000.0,0.1264,0.1216,35,39,0.0,,Utilities
"GOODNOW INVESTMENT GROUP, LLC",Lescarden Inc.,LCAR,2008-06-30,SH,345000.0,39000.0,345000.0,33000.0,0.0164,0.0129,36,40,0.0,,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",BOULDER BRANDS INC,BDBD,2008-06-30,SH,0.0,0.0,86472.0,683000.0,,0.2679,999999,35,-100.0,soldall,CONSUMER STAPLES
"GOODNOW INVESTMENT GROUP, LLC",CROWN MEDIA HOLDINGS INC CL-A,CRWN,2008-06-30,SH,0.0,0.0,182920.0,946000.0,,0.371,999999,33,-100.0,soldall,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC","MSC Industrial Direct, Inc.",MSM,2008-06-30,SH,0.0,0.0,25000.0,1056000.0,,0.4142,999999,31,-100.0,soldall,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",PETSMART INC,PETM,2008-06-30,SH,0.0,0.0,341753.0,6985000.0,,2.7397,999999,14,-100.0,soldall,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC","Orbital ATK, Inc.",OA,2008-06-30,SH,0.0,0.0,145594.0,15073000.0,,5.912,999999,2,-100.0,soldall,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Devon Energy Corp.,DVN,2008-06-30,SH,0.0,0.0,16520.0,1724000.0,,0.6762,999999,29,-100.0,soldall,ENERGY
"GOODNOW INVESTMENT GROUP, LLC",Eclipsys Corp.,ECLP,2008-06-30,SH,0.0,0.0,133780.0,2623000.0,,1.0288,999999,25,-100.0,soldall,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",iMedia Brands Inc,IMBI,2008-06-30,SH,0.0,0.0,108827.6,6029000.0,,2.3647,999999,16,-100.0,soldall,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Berkshire Hathaway Inc Class A,BRK.A,2008-09-30,SH,360.0,47016000.0,360.0,43470000.0,21.6589,18.2533,1,1,0.0,,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Credit Acceptance Corp.,CACC,2008-09-30,SH,836101.0,14214000.0,830101.0,21217000.0,6.548,8.9091,2,2,0.722804,addition,FINANCE
"GOODNOW INVESTMENT GROUP, LLC","Orbital ATK, Inc.",OA,2008-09-30,SH,146622.0,13774000.0,0.0,0.0,6.3453,,3,999999,,new,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Laboratory Corp of America Holdings,LH,2008-09-30,SH,176153.0,12243000.0,176153.0,12266000.0,5.64,5.1506,4,4,0.0,,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Amphenol Corp. (1987),APH,2008-09-30,SH,580284.0,11646000.0,731884.0,16423000.0,5.365,6.8961,5,3,-20.713665,reduction,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Vicor Corp,VICR,2008-09-30,SH,1131612.0,10049000.0,1131612.0,11293000.0,4.6293,4.742,6,5,0.0,,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Copart Inc.,CPRT,2008-09-30,SH,1050192.0,9977000.0,1050192.0,11242000.0,4.5961,4.7206,7,6,0.0,,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC","Genesee & Wyoming Inc, Class A",GWR,2008-09-30,SH,245838.0,9224000.0,265573.0,9035000.0,4.2492,3.7938,8,9,-7.431102,reduction,TRANSPORTS
"GOODNOW INVESTMENT GROUP, LLC",SEI Investments Co.,SEIC,2008-09-30,SH,358471.0,7958000.0,358471.0,8431000.0,3.666,3.5402,9,10,0.0,,FINANCE
"GOODNOW INVESTMENT GROUP, LLC",Aircastle Ltd,AYR,2008-09-30,SH,793326.0,7862000.0,711026.0,5980000.0,3.6218,2.511,10,15,11.574823,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Zebra Technologies Corp,ZBRA,2008-09-30,SH,277781.0,7736000.0,252781.0,8251000.0,3.5637,3.4646,11,11,9.889984,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC","Kinetic Concepts, Inc. (New)",KCI,2008-09-30,SH,258800.0,7399000.0,233800.0,9331000.0,3.4085,3.9181,12,8,10.6929,addition,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",CoStar Group Inc,CSGP,2008-09-30,SH,116300.0,5279000.0,116300.0,5170000.0,2.4319,2.1709,13,16,0.0,,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Polypore International Inc,PPO,2008-09-30,SH,242468.0,5215000.0,242468.0,6142000.0,2.4024,2.5791,14,14,0.0,,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC","DEALERTRACK TECHNOLOGIES, INC. COM",TRAK,2008-09-30,SH,300617.0,5062000.0,296317.0,4181000.0,2.3319,1.7556,15,19,1.451149,addition,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC",Perma-Pipe International Holdings Inck,PPIH,2008-09-30,SH,390533.0,4393000.0,143840.0,2281000.0,2.0237,0.9578,16,27,171.505145,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Anixter International Inc,AXE,2008-09-30,SH,61997.0,3689000.0,73597.0,4378000.0,1.6994,1.8383,17,18,-15.761512,reduction,INFORMATION TECHNOLOGY
"GOODNOW INVESTMENT GROUP, LLC","Annaly Mortgage Management, Inc.",NLY,2008-09-30,SH,273078.0,3673000.0,263078.0,4080000.0,1.692,1.7132,18,20,3.801154,addition,REAL ESTATE
"GOODNOW INVESTMENT GROUP, LLC",Grace (W.R.) & Co. (DE),GRA,2008-09-30,SH,232224.0,3511000.0,170724.0,4010000.0,1.6174,1.6838,19,21,36.023055,addition,MATERIALS
"GOODNOW INVESTMENT GROUP, LLC",Hexcel Corp,HXL,2008-09-30,SH,245527.0,3361000.0,150567.0,2906000.0,1.5483,1.2202,20,23,63.068269,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Baxter International Inc.,BAX,2008-09-30,SH,50069.0,3286000.0,50069.0,3201000.0,1.5138,1.3441,21,22,0.0,,HEALTH CARE
"GOODNOW INVESTMENT GROUP, LLC",Discovery Inc Series A,DISCA,2008-09-30,SH,224881.0,3205000.0,449763.0,9877000.0,1.4764,4.1474,22,7,-50.000111,reduction,COMMUNICATIONS
"GOODNOW INVESTMENT GROUP, LLC",Discovery Inc Series C,DISCK,2008-09-30,SH,449762.0,3184000.0,0.0,0.0,1.4668,,23,999999,,new,COMMUNICATIONS
"GOODNOW INVESTMENT GROUP, LLC",Destination XL Group Inc.,DXLG,2008-09-30,SH,768911.0,3022000.0,768911.0,2345000.0,1.3921,0.9847,24,26,0.0,,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC","Meritor Inc. (Noblitt-Sparks Industries - Arvin Industries, Inc.)",MTOR,2008-09-30,SH,206982.0,2699000.0,206982.0,2583000.0,1.2433,1.0846,25,24,0.0,,CONSUMER DISCRETIONARY
"GOODNOW INVESTMENT GROUP, LLC",Aercap Holdings N.V.,AER,2008-09-30,SH,236100.0,2505000.0,186100.0,2350000.0,1.154,0.9868,26,25,26.867276,addition,INDUSTRIALS
"GOODNOW INVESTMENT GROUP, LLC",Leidos Holdings Inc,LDOS,2008-09-30,SH,32800.14,1638000.0,28750.14,1477000.0,0.7546,0.6202,27,30,14.086888,addition,INDUSTRIALS
